Plant_ID,Date,Humidity (%),TDS Value (ppm),pH Level,Growth Weeks,Growth Days,Temperature(C),Temperature (F),Humidity
47,09/08/2023,73,722,6.5,5,37,29.8,85.64,0.73
47,09/09/2023,79,795,6.4,5,38,20.1,68.18,0.79
47,09/10/2023,57,716,6.2,6,39,31.1,87.98,0.57
47,09/11/2023,72,725,6.5,6,40,31.2,88.16,0.72
47,09/12/2023,77,559,6.7,6,41,31.2,88.16,0.77
47,9/13/2023,61,650,6.1,6,42,30.4,86.72,0.61
47,9/14/2023,65,462,6,6,43,29.1,84.38,0.65
47,9/15/2023,56,724,6.4,6,44,30.6,87.08,0.56
47,9/16/2023,70,706,6.5,6,45,31.5,88.7,0.7
48,08/03/2023,57,452,6.1,0,1,33.4,92.12,0.57
48,08/04/2023,65,507,6.6,0,2,33.5,92.3,0.65
48,08/05/2023,70,510,6.7,0,3,33.4,92.12,0.7
48,08/06/2023,70,571,6,1,4,33.4,92.12,0.7
48,08/07/2023,63,723,6.4,1,5,33.4,92.12,0.63
48,08/08/2023,66,754,6.1,1,6,32.3,90.14,0.66
48,08/09/2023,79,756,6.5,1,7,32.3,90.14,0.79
48,08/10/2023,60,571,6.7,1,8,22.7,72.86,0.6
48,08/11/2023,80,523,6,1,9,31.9,89.42,0.8
48,08/12/2023,61,784,6.2,1,10,30.2,86.36,0.61
48,8/13/2023,52,597,6.3,2,11,30.1,86.18,0.52
48,8/14/2023,70,489,6,2,12,30.1,86.18,0.7
48,8/15/2023,52,761,6.4,2,13,30.1,86.18,0.52
48,8/16/2023,78,604,6.1,2,14,29.8,85.64,0.78
48,8/17/2023,55,700,6.7,2,15,29.6,85.28,0.55
48,8/18/2023,74,728,6.5,2,16,30.9,87.62,0.74
48,8/19/2023,62,584,6.7,2,17,30.8,87.44,0.62
48,8/20/2023,71,481,6.2,3,18,30.9,87.62,0.71
48,8/21/2023,55,648,6.4,3,19,30.2,86.36,0.55
48,8/22/2023,61,564,6.6,3,20,30.5,86.9,0.61
48,8/23/2023,72,406,6.5,3,21,30.8,87.44,0.72
48,8/24/2023,53,684,6.5,3,22,31.3,88.34,0.53
48,8/25/2023,60,512,6.4,3,23,31.4,88.52,0.6
48,8/26/2023,56,538,6.4,3,24,31.4,88.52,0.56
48,8/27/2023,59,682,6.3,4,25,30.1,86.18,0.59
48,8/28/2023,68,490,6.6,4,26,29.4,84.92,0.68
48,8/29/2023,63,567,6,4,27,28.7,83.66,0.63
48,8/30/2023,58,416,6.4,4,28,29.1,84.38,0.58
48,8/31/2023,60,569,6.7,4,29,29.2,84.56,0.6
48,09/01/2023,72,578,6.4,4,30,31.7,89.06,0.72
48,09/02/2023,65,710,6.4,4,31,31.7,89.06,0.65
48,09/03/2023,77,473,6.8,5,32,31.7,89.06,0.77
48,09/04/2023,59,674,6.5,5,33,31.7,89.06,0.59
48,09/05/2023,61,538,6.4,5,34,32,89.6,0.61
48,09/06/2023,71,556,6.1,5,35,32.1,89.78,0.71
48,09/07/2023,61,577,6.1,5,36,31.5,88.7,0.61
48,09/08/2023,60,760,6.2,5,37,29.8,85.64,0.6
48,09/09/2023,69,529,6.3,5,38,20.1,68.18,0.69
48,09/10/2023,74,455,6.3,6,39,31.1,87.98,0.74
48,09/11/2023,70,520,6.2,6,40,31.2,88.16,0.7
48,09/12/2023,63,664,6.1,6,41,31.2,88.16,0.63
48,9/13/2023,54,626,6.7,6,42,30.4,86.72,0.54
48,9/14/2023,54,605,6.5,6,43,29.1,84.38,0.54
48,9/15/2023,78,557,6.6,6,44,30.6,87.08,0.78
48,9/16/2023,69,539,6.6,6,45,31.6,88.88,0.69
48,9/17/2023,55,554,6.6,7,46,29.4,84.92,0.55
48,9/18/2023,51,527,6.2,7,47,31.5,88.7,0.51
49,08/03/2023,70,621,6.7,0,1,33.4,92.12,0.7
49,08/04/2023,80,570,6.8,0,2,33.5,92.3,0.8
49,08/05/2023,60,412,6.2,0,3,33.4,92.12,0.6
49,08/06/2023,65,664,6.4,1,4,33.4,92.12,0.65
49,08/07/2023,60,519,6.8,1,5,33.4,92.12,0.6
49,08/08/2023,53,793,6.4,1,6,32.3,90.14,0.53
49,08/09/2023,53,674,6.7,1,7,32.3,90.14,0.53
49,08/10/2023,72,676,6.7,1,8,22.7,72.86,0.72
49,08/11/2023,77,586,6.4,1,9,31.9,89.42,0.77
49,08/12/2023,71,608,6.7,1,10,30.2,86.36,0.71
49,8/13/2023,60,604,6.2,2,11,30.1,86.18,0.6
49,8/14/2023,68,488,6.3,2,12,30.1,86.18,0.68
49,8/15/2023,73,718,6.1,2,13,30.1,86.18,0.73
49,8/16/2023,66,659,6.4,2,14,29.8,85.64,0.66
49,8/17/2023,51,764,6.7,2,15,29.6,85.28,0.51
49,8/18/2023,55,446,6.2,2,16,30.9,87.62,0.55
49,8/19/2023,80,778,6.7,2,17,30.8,87.44,0.8
49,8/20/2023,62,456,6.6,3,18,30.9,87.62,0.62
49,8/21/2023,60,699,6,3,19,30.2,86.36,0.6
49,8/22/2023,58,594,6.6,3,20,30.5,86.9,0.58
49,8/23/2023,50,453,6.2,3,21,30.8,87.44,0.5
49,8/24/2023,80,588,6,3,22,31.3,88.34,0.8
49,8/25/2023,62,603,6.1,3,23,31.4,88.52,0.62
49,8/26/2023,60,773,6.3,3,24,31.4,88.52,0.6
49,8/27/2023,78,586,6.3,4,25,30.1,86.18,0.78
49,8/28/2023,62,711,6.4,4,26,29.4,84.92,0.62
49,8/29/2023,50,583,6.7,4,27,28.7,83.66,0.5
49,8/30/2023,60,685,6.3,4,28,29.1,84.38,0.6
49,8/31/2023,56,621,6.7,4,29,29.2,84.56,0.56
49,09/01/2023,53,432,6.2,4,30,31.7,89.06,0.53
49,09/02/2023,65,534,6.6,4,31,31.7,89.06,0.65
49,09/03/2023,68,566,6.4,5,32,31.7,89.06,0.68
49,09/04/2023,61,518,6.6,5,33,31.7,89.06,0.61
49,09/05/2023,65,548,6.6,5,34,32,89.6,0.65
49,09/06/2023,53,651,6,5,35,32.1,89.78,0.53
49,09/07/2023,51,589,6.5,5,36,31.5,88.7,0.51
49,09/08/2023,71,638,6.7,5,37,29.8,85.64,0.71
49,09/09/2023,57,781,6.2,5,38,20.1,68.18,0.57
49,09/10/2023,77,714,6,6,39,31.1,87.98,0.77
49,09/11/2023,70,758,6.6,6,40,31.2,88.16,0.7
49,09/12/2023,57,757,6.3,6,41,31.2,88.16,0.57
49,9/13/2023,50,492,6.6,6,42,30.4,86.72,0.5
49,9/14/2023,79,417,6.8,6,43,29.1,84.38,0.79
49,9/15/2023,57,529,6.1,6,44,30.6,87.08,0.57
49,9/16/2023,54,767,6.1,6,45,31.5,88.7,0.54
50,08/03/2023,56,781,6.3,0,1,33.4,92.12,0.56
50,08/04/2023,78,550,6.1,0,2,33.5,92.3,0.78
50,08/05/2023,76,459,6,0,3,33.4,92.12,0.76
50,08/06/2023,61,578,6.1,1,4,33.4,92.12,0.61
50,08/07/2023,60,533,6.3,1,5,33.4,92.12,0.6
50,08/08/2023,72,470,6.4,1,6,32.3,90.14,0.72
50,08/09/2023,75,643,6.1,1,7,32.3,90.14,0.75
50,08/10/2023,65,730,6.2,1,8,22.7,72.86,0.65
50,08/11/2023,69,440,6.3,1,9,31.9,89.42,0.69
50,08/12/2023,62,729,6.5,1,10,30.2,86.36,0.62
50,8/13/2023,77,798,6.7,2,11,30.1,86.18,0.77
50,8/14/2023,72,400,6.8,2,12,30.1,86.18,0.72
50,8/15/2023,69,741,6.1,2,13,30.1,86.18,0.69
50,8/16/2023,50,480,6.7,2,14,29.8,85.64,0.5
50,8/17/2023,66,555,6.5,2,15,29.6,85.28,0.66
50,8/18/2023,76,434,6.3,2,16,30.9,87.62,0.76
50,8/19/2023,61,635,6.6,2,17,30.8,87.44,0.61
50,8/20/2023,54,568,6.4,3,18,30.9,87.62,0.54
50,8/21/2023,78,776,6.6,3,19,30.2,86.36,0.78
50,8/22/2023,71,423,6.3,3,20,30.5,86.9,0.71
50,8/23/2023,59,797,6.5,3,21,30.8,87.44,0.59
50,8/24/2023,73,725,6.6,3,22,31.3,88.34,0.73
50,8/25/2023,76,605,6.1,3,23,31.4,88.52,0.76
50,8/26/2023,58,447,6.3,3,24,31.4,88.52,0.58
50,8/27/2023,63,702,6.2,4,25,30.1,86.18,0.63
50,8/28/2023,73,740,6.5,4,26,29.4,84.92,0.73
50,8/29/2023,50,791,6.8,4,27,28.7,83.66,0.5
50,8/30/2023,79,594,6.4,4,28,29.1,84.38,0.79
50,8/31/2023,72,455,6.2,4,29,29.2,84.56,0.72
50,09/01/2023,61,565,6.6,4,30,31.7,89.06,0.61
50,09/02/2023,50,626,6.6,4,31,31.7,89.06,0.5
50,09/03/2023,54,450,6,5,32,31.7,89.06,0.54
50,09/04/2023,52,516,6.1,5,33,31.7,89.06,0.52
50,09/05/2023,56,794,6.1,5,34,32,89.6,0.56
50,09/06/2023,77,577,6.2,5,35,32.1,89.78,0.77
50,09/07/2023,63,798,6.2,5,36,31.5,88.7,0.63
50,09/08/2023,56,747,6.4,5,37,29.8,85.64,0.56
50,09/09/2023,76,415,6.5,5,38,20.1,68.18,0.76
50,09/10/2023,51,462,6.1,6,39,31.1,87.98,0.51
50,09/11/2023,80,566,6.2,6,40,31.2,88.16,0.8
50,09/12/2023,54,690,6.3,6,41,31.2,88.16,0.54
50,9/13/2023,67,798,6.7,6,42,30.4,86.72,0.67
50,9/14/2023,51,731,6.2,6,43,29.1,84.38,0.51
50,9/15/2023,57,724,6.2,6,44,30.6,87.08,0.57
50,9/16/2023,65,518,6.7,6,45,31.5,88.7,0.65
51,08/03/2023,72,524,6.6,0,1,33.4,92.12,0.72
51,08/04/2023,68,571,6.7,0,2,33.5,92.3,0.68
51,08/05/2023,59,705,6,0,3,33.4,92.12,0.59
51,08/06/2023,59,619,6.4,1,4,33.4,92.12,0.59
51,08/07/2023,68,594,6.2,1,5,33.4,92.12,0.68
51,08/08/2023,56,627,6.3,1,6,32.3,90.14,0.56
51,08/09/2023,65,543,6.3,1,7,32.3,90.14,0.65
51,08/10/2023,68,683,6.3,1,8,22.7,72.86,0.68
51,08/11/2023,57,490,6.1,1,9,31.9,89.42,0.57
51,08/12/2023,80,497,6.4,1,10,30.2,86.36,0.8
51,8/13/2023,76,739,6.6,2,11,30.1,86.18,0.76
51,8/14/2023,78,759,6.2,2,12,30.1,86.18,0.78
51,8/15/2023,76,442,6.1,2,13,30.1,86.18,0.76
51,8/16/2023,56,691,6.3,2,14,29.8,85.64,0.56
51,8/17/2023,77,776,6.6,2,15,29.6,85.28,0.77
51,8/18/2023,62,696,6.2,2,16,30.9,87.62,0.62
51,8/19/2023,61,646,6.6,2,17,30.8,87.44,0.61
51,8/20/2023,66,717,6.5,3,18,30.9,87.62,0.66
51,8/21/2023,53,542,6.6,3,19,30.2,86.36,0.53
51,8/22/2023,54,782,6.6,3,20,30.5,86.9,0.54
51,8/23/2023,55,714,6,3,21,30.8,87.44,0.55
51,8/24/2023,63,505,6.6,3,22,31.3,88.34,0.63
51,8/25/2023,59,673,6.3,3,23,31.4,88.52,0.59
51,8/26/2023,75,727,6.1,3,24,31.4,88.52,0.75
51,8/27/2023,65,762,6.6,4,25,30.1,86.18,0.65
51,8/28/2023,66,668,6,4,26,29.4,84.92,0.66
51,8/29/2023,62,781,6.6,4,27,28.7,83.66,0.62
51,8/30/2023,58,674,6.7,4,28,29.1,84.38,0.58
51,8/31/2023,66,418,6.4,4,29,29.2,84.56,0.66
51,09/01/2023,58,762,6.5,4,30,31.7,89.06,0.58
51,09/02/2023,58,432,6.4,4,31,31.7,89.06,0.58
51,09/03/2023,62,633,6.7,5,32,31.7,89.06,0.62
51,09/04/2023,69,750,6.3,5,33,31.7,89.06,0.69
51,09/05/2023,50,785,6.6,5,34,32,89.6,0.5
51,09/06/2023,54,421,6.6,5,35,32.1,89.78,0.54
51,09/07/2023,72,577,6.6,5,36,31.5,88.7,0.72
51,09/08/2023,51,518,6.7,5,37,29.8,85.64,0.51
51,09/09/2023,54,457,6.4,5,38,20.1,68.18,0.54
51,09/10/2023,68,535,6.6,6,39,31.1,87.98,0.68
51,09/11/2023,71,571,6.5,6,40,31.2,88.16,0.71
51,09/12/2023,50,433,6.2,6,41,31.2,88.16,0.5
51,9/13/2023,54,579,6.2,6,42,30.4,86.72,0.54
51,9/14/2023,55,482,6.5,6,43,29.1,84.38,0.55
51,9/15/2023,69,740,6.4,6,44,30.6,87.08,0.69
51,9/16/2023,72,575,6.2,6,45,31.5,88.7,0.72
52,08/03/2023,53,547,6.6,0,1,18.6,65.48,0.53
52,08/04/2023,62,783,6.4,0,2,22.9,73.22,0.62
52,08/05/2023,67,710,6,0,3,24.4,75.92,0.67
52,08/06/2023,74,556,6.1,1,4,18.7,65.66,0.74
52,08/07/2023,77,775,6.2,1,5,24.3,75.74,0.77
52,08/08/2023,73,481,6.5,1,6,18.6,65.48,0.73
52,08/09/2023,68,452,6.4,1,7,22.4,72.32,0.68
52,08/10/2023,78,711,6.7,1,8,23.4,74.12,0.78
52,08/11/2023,66,730,6.3,1,9,19.1,66.38,0.66
52,08/12/2023,65,431,6.4,1,10,21.9,71.42,0.65
52,8/13/2023,51,520,6.4,2,11,21.2,70.16,0.51
52,8/14/2023,70,797,6,2,12,24.9,76.82,0.7
52,8/15/2023,55,441,6.1,2,13,19.1,66.38,0.55
52,8/16/2023,78,710,6.3,2,14,18.4,65.12,0.78
52,8/17/2023,80,408,6.1,2,15,22.5,72.5,0.8
52,8/18/2023,70,510,6.6,2,16,18.3,64.94,0.7
52,8/19/2023,72,754,6.8,2,17,21,69.8,0.72
52,8/20/2023,68,529,6.4,3,18,18.7,65.66,0.68
52,8/21/2023,67,506,6.4,3,19,23.5,74.3,0.67
52,8/22/2023,66,747,6.7,3,20,18.4,65.12,0.66
52,8/23/2023,73,662,6.4,3,21,20.8,69.44,0.73
52,8/24/2023,74,523,6.4,3,22,22.6,72.68,0.74
52,8/25/2023,62,666,6.5,3,23,22.7,72.86,0.62
52,8/26/2023,52,672,6,3,24,23.4,74.12,0.52
52,8/27/2023,69,652,6.7,4,25,19.3,66.74,0.69
52,8/28/2023,55,576,6.6,4,26,23.6,74.48,0.55
52,8/29/2023,51,692,6.6,4,27,19.2,66.56,0.51
52,8/30/2023,63,585,6.6,4,28,21.5,70.7,0.63
52,8/31/2023,50,527,6.3,4,29,24.5,76.1,0.5
52,09/01/2023,59,746,6.5,4,30,23.7,74.66,0.59
52,09/02/2023,75,535,6.3,4,31,18.1,64.58,0.75
52,09/03/2023,54,736,6.4,5,32,18,64.4,0.54
52,09/04/2023,67,619,6.4,5,33,21,69.8,0.67
52,09/05/2023,57,762,6.4,5,34,19.7,67.46,0.57
52,09/06/2023,51,495,6.1,5,35,23.3,73.94,0.51
52,09/07/2023,66,462,6.2,5,36,20.1,68.18,0.66
52,09/08/2023,55,703,6.2,5,37,21.4,70.52,0.55
52,09/09/2023,52,632,6.7,5,38,19.3,66.74,0.52
52,09/10/2023,73,739,6.6,6,39,18.6,65.48,0.73
52,09/11/2023,71,626,6.6,6,40,22.6,72.68,0.71
52,09/12/2023,76,796,6.8,6,41,21.5,70.7,0.76
52,9/13/2023,63,779,6.5,6,42,21.2,70.16,0.63
52,9/14/2023,63,653,6.2,6,43,23,73.4,0.63
52,9/15/2023,65,560,6.1,6,44,19.2,66.56,0.65
52,9/16/2023,77,728,6.6,6,45,23.6,74.48,0.77
53,08/03/2023,79,551,6.3,0,1,20,68,0.79
53,08/04/2023,80,702,6.7,0,2,19.1,66.38,0.8
53,08/05/2023,69,632,6.3,0,3,20,68,0.69
53,08/06/2023,70,561,6.4,1,4,18.2,64.76,0.7
53,08/07/2023,57,767,6,1,5,18.4,65.12,0.57
53,08/08/2023,61,552,6.3,1,6,22.1,71.78,0.61
53,08/09/2023,50,670,6.6,1,7,21.6,70.88,0.5
53,08/10/2023,63,440,6.1,1,8,23,73.4,0.63
53,08/11/2023,62,432,6.3,1,9,22.1,71.78,0.62
53,08/12/2023,60,493,6.6,1,10,18.3,64.94,0.6
53,8/13/2023,57,583,6.3,2,11,19.4,66.92,0.57
53,8/14/2023,72,527,6.4,2,12,24.4,75.92,0.72
53,8/15/2023,60,745,6.4,2,13,22.3,72.14,0.6
53,8/16/2023,52,483,6.7,2,14,20,68,0.52
53,8/17/2023,77,646,6.7,2,15,22,71.6,0.77
53,8/18/2023,71,622,6.2,2,16,24.7,76.46,0.71
53,8/19/2023,67,445,6.2,2,17,20.5,68.9,0.67
53,8/20/2023,72,660,6.8,3,18,20.3,68.54,0.72
53,8/21/2023,65,455,6.8,3,19,23.8,74.84,0.65
53,8/22/2023,70,731,6.3,3,20,18.8,65.84,0.7
53,8/23/2023,50,697,6.7,3,21,20.8,69.44,0.5
53,8/24/2023,73,405,6.8,3,22,24.4,75.92,0.73
53,8/25/2023,66,514,6.7,3,23,24.8,76.64,0.66
53,8/26/2023,59,502,6.6,3,24,19.1,66.38,0.59
53,8/27/2023,79,445,6.8,4,25,22.3,72.14,0.79
53,8/28/2023,55,522,6.5,4,26,23.8,74.84,0.55
53,8/29/2023,54,595,6.3,4,27,23.5,74.3,0.54
53,8/30/2023,54,466,6.2,4,28,22.4,72.32,0.54
53,8/31/2023,50,715,6.1,4,29,19.1,66.38,0.5
53,09/01/2023,75,494,6.7,4,30,23.5,74.3,0.75
53,09/02/2023,53,534,6.2,4,31,24.7,76.46,0.53
53,09/03/2023,50,565,6.2,5,32,23.8,74.84,0.5
53,09/04/2023,70,484,6.2,5,33,23,73.4,0.7
53,09/05/2023,79,785,6.4,5,34,23.9,75.02,0.79
53,09/06/2023,79,573,6.7,5,35,20.1,68.18,0.79
53,09/07/2023,60,571,6,5,36,24.7,76.46,0.6
53,09/08/2023,71,512,6.5,5,37,20.1,68.18,0.71
53,09/09/2023,52,669,6.7,5,38,18.7,65.66,0.52
53,09/10/2023,53,587,6.4,6,39,20.9,69.62,0.53
53,09/11/2023,51,413,6.5,6,40,24.6,76.28,0.51
53,09/12/2023,59,714,6.2,6,41,23.7,74.66,0.59
53,9/13/2023,56,787,6.1,6,42,20.4,68.72,0.56
53,9/14/2023,76,625,6.1,6,43,24.6,76.28,0.76
53,9/15/2023,75,519,6.2,6,44,24.5,76.1,0.75
53,9/16/2023,78,687,6.1,6,45,19.3,66.74,0.78
54,08/03/2023,65,564,6.6,0,1,23.7,74.66,0.65
54,08/04/2023,58,766,6.4,0,2,19.2,66.56,0.58
54,08/05/2023,78,580,6.4,0,3,21.2,70.16,0.78
54,08/06/2023,58,717,6,1,4,18,64.4,0.58
54,08/07/2023,50,645,6.6,1,5,24.9,76.82,0.5
54,08/08/2023,74,527,6,1,6,19.4,66.92,0.74
54,08/09/2023,53,478,6.5,1,7,21,69.8,0.53
54,08/10/2023,62,503,6.1,1,8,20.8,69.44,0.62
54,08/11/2023,60,622,6.8,1,9,18.4,65.12,0.6
54,08/12/2023,66,416,6.6,1,10,24.2,75.56,0.66
54,8/13/2023,54,780,6.6,2,11,21.4,70.52,0.54
54,8/14/2023,66,465,6.4,2,12,19.8,67.64,0.66
54,8/15/2023,64,728,6.8,2,13,24.3,75.74,0.64
54,8/16/2023,61,525,6.7,2,14,22.4,72.32,0.61
54,8/17/2023,75,452,6,2,15,19.4,66.92,0.75
54,8/18/2023,74,728,6.1,2,16,24.2,75.56,0.74
54,8/19/2023,69,710,6.8,2,17,20.5,68.9,0.69
54,8/20/2023,60,401,6.5,3,18,22.5,72.5,0.6
54,8/21/2023,57,690,6.5,3,19,18.1,64.58,0.57
54,8/22/2023,54,550,6.1,3,20,18.2,64.76,0.54
54,8/23/2023,57,679,6.1,3,21,21.4,70.52,0.57
54,8/24/2023,80,568,6,3,22,19.2,66.56,0.8
54,8/25/2023,54,705,6.5,3,23,19.7,67.46,0.54
54,8/26/2023,66,604,6.2,3,24,21.7,71.06,0.66
54,8/27/2023,75,651,6.7,4,25,19.6,67.28,0.75
54,8/28/2023,54,551,6.5,4,26,24.4,75.92,0.54
54,8/29/2023,59,677,6.5,4,27,19,66.2,0.59
54,8/30/2023,65,776,6.5,4,28,24.6,76.28,0.65
54,8/31/2023,67,786,6.7,4,29,18.5,65.3,0.67
54,09/01/2023,50,555,6.5,4,30,19.4,66.92,0.5
54,09/02/2023,53,574,6,4,31,20.8,69.44,0.53
54,09/03/2023,61,557,6.5,5,32,24.3,75.74,0.61
54,09/04/2023,77,486,6.3,5,33,19.4,66.92,0.77
54,09/05/2023,57,724,6.3,5,34,23.9,75.02,0.57
54,09/06/2023,64,679,6.4,5,35,21.7,71.06,0.64
54,09/07/2023,80,575,6.8,5,36,18.8,65.84,0.8
54,09/08/2023,57,442,6.3,5,37,21.3,70.34,0.57
54,09/09/2023,68,588,6.5,5,38,20.2,68.36,0.68
54,09/10/2023,75,745,6.1,6,39,21.9,71.42,0.75
54,09/11/2023,51,636,6.7,6,40,23.7,74.66,0.51
54,09/12/2023,55,414,6.3,6,41,19.5,67.1,0.55
54,9/13/2023,57,443,6.3,6,42,18.6,65.48,0.57
54,9/14/2023,58,792,6.4,6,43,21.8,71.24,0.58
54,9/15/2023,51,458,6.6,6,44,23.2,73.76,0.51
54,9/16/2023,69,418,6.6,6,45,22.9,73.22,0.69
55,08/03/2023,65,603,6.3,0,1,18.7,65.66,0.65
55,08/04/2023,74,635,6.6,0,2,22.8,73.04,0.74
55,08/05/2023,80,451,6.5,0,3,22.9,73.22,0.8
55,08/06/2023,50,674,6.4,1,4,24.5,76.1,0.5
55,08/07/2023,53,565,6.2,1,5,19.2,66.56,0.53
55,08/08/2023,64,656,6.5,1,6,18.8,65.84,0.64
55,08/09/2023,56,424,6.8,1,7,24.2,75.56,0.56
55,08/10/2023,70,652,6.7,1,8,21.6,70.88,0.7
55,08/11/2023,79,681,6,1,9,18.7,65.66,0.79
55,08/12/2023,53,597,6.6,1,10,20.7,69.26,0.53
55,8/13/2023,63,697,6.1,2,11,22.2,71.96,0.63
55,8/14/2023,61,561,6.7,2,12,19.5,67.1,0.61
55,8/15/2023,53,443,6.5,2,13,18,64.4,0.53
55,8/16/2023,76,728,6.5,2,14,21.2,70.16,0.76
55,8/17/2023,69,455,6.2,2,15,22.2,71.96,0.69
55,8/18/2023,71,416,6.7,2,16,24.1,75.38,0.71
55,8/19/2023,51,472,6.5,2,17,21.5,70.7,0.51
55,8/20/2023,63,474,6.6,3,18,24.9,76.82,0.63
55,8/21/2023,50,625,6.1,3,19,22,71.6,0.5
55,8/22/2023,56,701,6.7,3,20,24.7,76.46,0.56
55,8/23/2023,66,665,6.2,3,21,19,66.2,0.66
55,8/24/2023,70,510,6,3,22,22.2,71.96,0.7
55,8/25/2023,76,665,6.1,3,23,19.6,67.28,0.76
55,8/26/2023,77,702,6.6,3,24,22,71.6,0.77
55,8/27/2023,58,520,6.4,4,25,22.3,72.14,0.58
55,8/28/2023,64,474,6.4,4,26,19,66.2,0.64
55,8/29/2023,68,474,6.4,4,27,19.1,66.38,0.68
55,8/30/2023,59,447,6.3,4,28,20.8,69.44,0.59
55,8/31/2023,54,596,6,4,29,18.5,65.3,0.54
55,09/01/2023,75,592,6.4,4,30,24.6,76.28,0.75
55,09/02/2023,62,465,6.2,4,31,18,64.4,0.62
55,09/03/2023,55,766,6.3,5,32,20.6,69.08,0.55
55,09/04/2023,63,795,6.7,5,33,19.8,67.64,0.63
55,09/05/2023,69,432,6.5,5,34,22.9,73.22,0.69
55,09/06/2023,53,686,6,5,35,21.3,70.34,0.53
55,09/07/2023,55,733,6.1,5,36,24.5,76.1,0.55
55,09/08/2023,66,458,6.5,5,37,19.6,67.28,0.66
55,09/09/2023,67,407,6.3,5,38,21.8,71.24,0.67
55,09/10/2023,72,422,6.1,6,39,19.4,66.92,0.72
55,09/11/2023,75,748,6.1,6,40,23.2,73.76,0.75
55,09/12/2023,73,479,6.4,6,41,24.8,76.64,0.73
55,9/13/2023,57,724,6.5,6,42,19.4,66.92,0.57
55,9/14/2023,76,712,6.7,6,43,18.1,64.58,0.76
55,9/15/2023,53,629,6.1,6,44,18.9,66.02,0.53
55,9/16/2023,53,670,6.6,6,45,23,73.4,0.53
55,9/17/2023,69,539,6.6,7,46,31.6,88.88,0.69
55,9/18/2023,55,554,6.6,7,47,29.4,84.92,0.55
55,9/19/2023,51,527,6.2,7,48,31.5,88.7,0.51
56,08/03/2023,73,728,6.7,0,1,24.9,76.82,0.73
56,08/04/2023,53,524,6.7,0,2,20.1,68.18,0.53
56,08/05/2023,55,553,6.2,0,3,18.6,65.48,0.55
56,08/06/2023,60,576,6.6,1,4,19,66.2,0.6
56,08/07/2023,54,420,6.8,1,5,24.2,75.56,0.54
56,08/08/2023,56,775,6.7,1,6,24.4,75.92,0.56
56,08/09/2023,65,538,6.5,1,7,23.8,74.84,0.65
56,08/10/2023,75,484,6.2,1,8,21.2,70.16,0.75
56,08/11/2023,50,683,6,1,9,24.8,76.64,0.5
56,08/12/2023,55,769,6.6,1,10,19.4,66.92,0.55
56,8/13/2023,54,428,6.4,2,11,23.7,74.66,0.54
56,8/14/2023,74,652,6.3,2,12,20.9,69.62,0.74
56,8/15/2023,66,696,6.6,2,13,20.2,68.36,0.66
56,8/16/2023,65,739,6.7,2,14,19.4,66.92,0.65
56,8/17/2023,78,501,6.2,2,15,20,68,0.78
56,8/18/2023,58,578,6.6,2,16,23.4,74.12,0.58
56,8/19/2023,69,457,6.5,2,17,22.3,72.14,0.69
56,8/20/2023,64,585,6.5,3,18,23.2,73.76,0.64
56,8/21/2023,66,701,6.4,3,19,21.9,71.42,0.66
56,8/22/2023,54,755,6.1,3,20,23.7,74.66,0.54
56,8/23/2023,70,741,6.5,3,21,19.9,67.82,0.7
56,8/24/2023,53,432,6.2,3,22,22.7,72.86,0.53
56,8/25/2023,65,467,6.2,3,23,23.9,75.02,0.65
56,8/26/2023,67,735,6,3,24,22,71.6,0.67
56,8/27/2023,57,767,6.2,4,25,20.4,68.72,0.57
56,8/28/2023,58,695,6,4,26,18.1,64.58,0.58
56,8/29/2023,60,671,6.5,4,27,20,68,0.6
56,8/30/2023,72,509,6.4,4,28,19.2,66.56,0.72
56,8/31/2023,67,425,6.7,4,29,24.4,75.92,0.67
56,09/01/2023,68,769,6.2,4,30,24.6,76.28,0.68
56,09/02/2023,78,672,6,4,31,23.9,75.02,0.78
56,09/03/2023,63,671,6.8,5,32,21.5,70.7,0.63
56,09/04/2023,68,460,6.6,5,33,22.8,73.04,0.68
56,09/05/2023,58,536,6.5,5,34,24.1,75.38,0.58
56,09/06/2023,79,503,6.4,5,35,22.8,73.04,0.79
56,09/07/2023,51,777,6.1,5,36,18.5,65.3,0.51
56,09/08/2023,75,777,6.1,5,37,18.5,65.3,0.75
56,09/09/2023,55,404,6.4,5,38,21.6,70.88,0.55
56,09/10/2023,71,569,6.2,6,39,23.6,74.48,0.71
56,09/11/2023,52,693,6.5,6,40,23.6,74.48,0.52
56,09/12/2023,64,676,6.4,6,41,18.1,64.58,0.64
56,9/13/2023,61,407,6.2,6,42,21.5,70.7,0.61
56,9/14/2023,62,439,6.1,6,43,22.5,72.5,0.62
56,9/15/2023,57,501,6.5,6,44,22.6,72.68,0.57
56,9/16/2023,56,673,6.5,6,45,20.6,69.08,0.56
57,08/03/2023,56,733,6.4,0,1,19.5,67.1,0.56
57,08/04/2023,65,732,6.6,0,2,20.6,69.08,0.65
57,08/05/2023,60,716,6.7,0,3,24.1,75.38,0.6
57,08/06/2023,59,429,6.3,1,4,20.6,69.08,0.59
57,08/07/2023,55,400,6.5,1,5,19.8,67.64,0.55
57,08/08/2023,72,493,6.2,1,6,20.7,69.26,0.72
57,08/09/2023,56,626,6.2,1,7,20.8,69.44,0.56
